alimentationemissionid,alimentid,begesid,co2emisalimentation,datedebut,datefin,rank
10986,12,1263,13.678961908400797,2023-07-05,2023-07-05,2
10987,12,1263,6.440388433972586,2023-07-07,2023-07-07,4
10988,10,1263,9.711820217773377,2023-07-16,2023-07-16,3
10989,10,1263,1.2949791911130906,2023-07-19,2023-07-19,1
10990,10,1263,6.32200815539489,2023-07-23,2023-07-23,1
10991,12,1263,11.163345016334477,2023-07-24,2023-07-24,4
10992,12,1263,12.061332478255709,2023-07-27,2023-07-27,5
10993,12,1263,11.731528381063061,2023-07-28,2023-07-28,5
10994,10,1263,14.683374522895036,2023-07-29,2023-07-29,5
10995,12,1264,5.518166708700772,2023-07-31,2023-07-31,2
10996,12,1264,14.474757263510165,2023-08-01,2023-08-01,1
10997,12,1264,5.742398220003135,2023-08-03,2023-08-03,4
10998,12,1264,6.352730463923277,2023-08-09,2023-08-09,2
10999,12,1264,4.265436447993569,2023-08-10,2023-08-10,4
11000,10,1264,2.4811579950063063,2023-08-11,2023-08-11,5
11001,12,1264,13.517800608310033,2023-08-11,2023-08-11,5
11002,12,1264,1.3190247252453426,2023-08-19,2023-08-19,5
11003,10,1264,1.0192138518012006,2023-08-21,2023-08-21,4
11004,12,1264,11.810356059952946,2023-08-22,2023-08-22,1
11005,10,1264,15.152007846356277,2023-08-23,2023-08-23,4
11006,10,1264,8.82624353250863,2023-08-25,2023-08-25,5
11007,10,1264,15.935856521318193,2023-08-28,2023-08-28,3
11008,10,1265,7.342800060938739,2023-08-30,2023-08-30,4
11009,12,1265,10.349013342707103,2023-08-31,2023-08-31,4
11010,12,1265,5.092407385880723,2023-09-01,2023-09-01,1
11011,12,1265,1.2879084727271475,2023-09-02,2023-09-02,1
11012,12,1265,15.441187899877793,2023-09-05,2023-09-05,5
11013,10,1265,14.777165457451506,2023-09-06,2023-09-06,4
11014,12,1265,2.477080839266051,2023-09-09,2023-09-09,4
11015,10,1265,13.982067113528329,2023-09-17,2023-09-17,2
11016,12,1265,4.821640473418926,2023-09-18,2023-09-18,5
11017,11,1266,3.8801006720249904,2023-10-02,2023-10-02,4
11018,11,1266,17.438362063138122,2023-10-08,2023-10-08,4
11019,11,1266,13.856650384271715,2023-10-12,2023-10-12,5
11020,11,1266,2.011915553200401,2023-10-21,2023-10-21,1
11021,11,1266,15.638786991137861,2023-10-23,2023-10-23,5
11022,11,1267,8.911890331175496,2023-10-30,2023-10-30,4
11023,11,1268,18.6765401798442,2023-12-02,2023-12-02,5
11024,11,1268,10.540050926067364,2023-12-04,2023-12-04,1
11025,11,1268,15.030207716493933,2023-12-14,2023-12-14,2
11026,11,1268,6.2692783835754184,2023-12-18,2023-12-18,4
11027,11,1268,9.08543989642526,2023-12-19,2023-12-19,3
11028,11,1268,4.859874656341578,2023-12-21,2023-12-21,2
11029,9,1269,18.349353785897748,2023-01-01,2023-01-01,4
11030,11,1269,14.781364389090971,2023-01-07,2023-01-07,3
11031,9,1269,21.755480897925427,2023-01-09,2023-01-09,1
11032,11,1269,15.802316117872952,2023-01-26,2023-01-26,2
11033,11,1269,18.82264687697563,2023-01-28,2023-01-28,2
11034,9,1269,23.90534410239475,2023-01-29,2023-01-29,2
11035,11,1270,21.049382798076575,2023-02-02,2023-02-02,2
11036,11,1270,8.241392486964788,2023-02-05,2023-02-05,3
11037,11,1270,1.4182509474555707,2023-02-07,2023-02-07,1
11038,9,1270,21.847854024328587,2023-02-08,2023-02-08,5
11039,11,1270,12.713337697865201,2023-02-10,2023-02-10,4
11040,9,1270,17.024338774643414,2023-02-13,2023-02-13,4
11041,9,1270,12.727594561845343,2023-02-16,2023-02-16,4
11042,9,1270,18.194478314095658,2023-02-23,2023-02-23,4
11043,11,1270,7.579927136152229,2023-02-23,2023-02-23,4
11044,11,1270,19.786403236990132,2023-02-25,2023-02-25,2
11045,11,1270,6.685537012909091,2023-02-28,2023-02-28,4
11046,2,1271,5.7137754988882,2023-03-04,2023-03-04,4
11047,2,1271,1.7619044495938052,2023-03-07,2023-03-07,3
11048,2,1271,1.9048035198403253,2023-03-09,2023-03-09,2
11049,3,1271,14.850600639922037,2023-03-16,2023-03-16,2
11050,2,1271,14.89755703234769,2023-03-20,2023-03-20,5
11051,2,1271,10.49705988922996,2023-03-21,2023-03-21,4
11052,3,1271,2.330957481042939,2023-03-23,2023-03-23,3
11053,3,1271,17.943290370471065,2023-03-24,2023-03-24,4
11054,2,1271,5.02599642971132,2023-03-25,2023-03-25,2
11055,3,1272,8.39759933445261,2023-04-02,2023-04-02,4
11056,2,1272,16.861098917626133,2023-04-03,2023-04-03,4
11057,2,1272,13.133482838114084,2023-04-06,2023-04-06,4
11058,3,1272,7.630881819486227,2023-04-06,2023-04-06,4
11059,2,1272,13.14049470501752,2023-04-07,2023-04-07,4
11060,2,1272,1.8094993109414592,2023-04-14,2023-04-14,4
11061,3,1272,4.9332405415205525,2023-04-15,2023-04-15,5
11062,2,1272,16.537706338060527,2023-04-17,2023-04-17,4
11063,2,1272,3.679095217713334,2023-04-18,2023-04-18,5
11064,2,1272,4.908535653628212,2023-04-22,2023-04-22,4
11065,2,1272,1.353511922896155,2023-04-27,2023-04-27,5
11066,3,1272,16.829419242089788,2023-04-29,2023-04-29,2
11067,2,1273,15.790481663144202,2023-05-01,2023-05-01,5
11068,3,1273,10.570369359466977,2023-05-03,2023-05-03,3
11069,3,1273,9.111284640506996,2023-05-09,2023-05-09,2
11070,3,1273,3.2587330157450194,2023-05-13,2023-05-13,3
11071,2,1273,12.76182725451034,2023-05-14,2023-05-14,2
11072,2,1273,6.74374721956279,2023-05-15,2023-05-15,1
11073,3,1273,3.313174121906609,2023-05-25,2023-05-25,5
11074,2,1273,15.856723425174163,2023-05-29,2023-05-29,4
11075,3,1273,12.636867908088496,2023-05-29,2023-05-29,3
11076,2,1273,2.69220824677248,2023-05-30,2023-05-30,3
11077,3,1274,11.209490190860034,2023-05-31,2023-05-31,3
11078,2,1274,16.371094755664345,2023-06-02,2023-06-02,4
11079,3,1274,5.610809261672798,2023-06-04,2023-06-04,5
11080,2,1274,8.270908638189823,2023-06-06,2023-06-06,4
11081,3,1274,6.011441314793817,2023-06-13,2023-06-13,4
11082,2,1274,6.976909134979741,2023-06-15,2023-06-15,2
11083,3,1274,2.6711405009314664,2023-06-17,2023-06-17,5
11084,2,1274,11.05718817050927,2023-06-17,2023-06-17,4
11085,2,1274,5.956707407124238,2023-06-19,2023-06-19,2
11086,2,1274,7.894583818832622,2023-06-20,2023-06-20,4
11087,3,1274,8.196600935713192,2023-06-21,2023-06-21,4
11088,2,1274,9.045679761053776,2023-06-22,2023-06-22,4
11089,3,1274,17.348327343227247,2023-06-25,2023-06-25,3
11090,2,1274,9.43865484254094,2023-06-29,2023-06-29,5
11091,10,1275,8.416525868600123,2023-07-03,2023-07-03,1
11092,12,1275,9.315757088698769,2023-07-05,2023-07-05,4
11093,12,1275,3.3115658826553416,2023-07-11,2023-07-11,3
11094,12,1275,4.154569591372645,2023-07-13,2023-07-13,1
11095,10,1275,7.838180408749757,2023-07-13,2023-07-13,3
11096,10,1275,15.589913076237956,2023-07-15,2023-07-15,1
11097,12,1275,6.06607219064706,2023-07-17,2023-07-17,1
11098,10,1275,11.987759800751867,2023-07-22,2023-07-22,4
11099,10,1275,10.497321883403513,2023-07-24,2023-07-24,5
11100,12,1276,15.035400500077163,2023-07-31,2023-07-31,1
11101,12,1276,12.267133940215295,2023-08-04,2023-08-04,1
11102,12,1276,4.054854943781009,2023-08-08,2023-08-08,2
11103,10,1276,9.710025995023596,2023-08-11,2023-08-11,4
11104,10,1276,1.9782951818710854,2023-08-18,2023-08-18,5
11105,10,1276,9.28924165486148,2023-08-21,2023-08-21,2
11106,12,1276,2.84029722349169,2023-08-23,2023-08-23,3
11107,12,1276,15.667022202803222,2023-08-26,2023-08-26,3
11108,12,1277,14.280788784815952,2023-09-02,2023-09-02,3
11109,10,1277,7.510362545019522,2023-09-04,2023-09-04,2
11110,10,1277,13.091017430299821,2023-09-08,2023-09-08,5
11111,12,1277,14.425285720291786,2023-09-10,2023-09-10,4
11112,10,1277,14.768835961640058,2023-09-18,2023-09-18,3
11113,10,1277,7.008454786234262,2023-09-20,2023-09-20,3
11114,12,1277,1.2138712549036403,2023-09-20,2023-09-20,5
11115,10,1277,13.0419616452346,2023-09-21,2023-09-21,4
11116,10,1277,5.342931757711344,2023-09-25,2023-09-25,2
11117,11,1278,5.744188623593369,2023-10-01,2023-10-01,1
11118,11,1278,16.124720189594086,2023-10-03,2023-10-03,4
11119,11,1278,18.513156647803473,2023-10-07,2023-10-07,2
11120,11,1278,2.1953663579922518,2023-10-14,2023-10-14,5
11121,11,1278,14.82287881280327,2023-10-19,2023-10-19,5
11122,11,1278,19.990909652621678,2023-10-20,2023-10-20,4
11123,11,1278,13.51195179219932,2023-10-24,2023-10-24,2
11124,11,1278,13.159384346206243,2023-10-27,2023-10-27,2
11125,11,1279,17.152544339850145,2023-11-17,2023-11-17,5
11126,11,1279,14.520975628517485,2023-11-20,2023-11-20,2
11127,11,1279,7.506834177892003,2023-11-22,2023-11-22,1
11128,11,1279,3.628416576401002,2023-11-23,2023-11-23,3
11129,11,1280,11.874867372322145,2023-12-04,2023-12-04,3
11130,11,1280,1.7428969508606094,2023-12-07,2023-12-07,4
11131,11,1280,8.31034909855586,2023-12-14,2023-12-14,5
11132,11,1280,9.126495490231948,2023-12-15,2023-12-15,1
11133,11,1280,8.73312744062541,2023-12-16,2023-12-16,5
11134,9,1281,7.822350526297409,2023-01-03,2023-01-03,2
11135,9,1281,6.532233703241311,2023-01-08,2023-01-08,5
11136,11,1281,16.55160771963434,2023-01-09,2023-01-09,1
11137,9,1281,15.8285080310571,2023-01-10,2023-01-10,3
11138,9,1281,12.337768619550426,2023-01-11,2023-01-11,1
11139,11,1281,2.411876027393578,2023-01-14,2023-01-14,1
11140,9,1281,7.092954443599439,2023-01-18,2023-01-18,4
11141,9,1281,5.380739595389479,2023-01-20,2023-01-20,4
11142,9,1281,9.720517463193525,2023-01-22,2023-01-22,3
11143,11,1281,10.932918912973902,2023-01-29,2023-01-29,3
11144,11,1281,23.67329630911058,2023-01-30,2023-01-30,5
11145,11,1282,17.543818355312396,2023-02-05,2023-02-05,3
11146,9,1282,8.467323340367631,2023-02-08,2023-02-08,1
11147,9,1282,9.415477724939883,2023-02-10,2023-02-10,4
11148,11,1282,19.974001521056273,2023-02-12,2023-02-12,2
11149,11,1282,17.410189011601314,2023-02-18,2023-02-18,1
11150,9,1282,5.573634872931716,2023-02-24,2023-02-24,2
11151,3,1283,3.4891085575224774,2023-03-02,2023-03-02,1
11152,3,1283,5.835484837761381,2023-03-03,2023-03-03,3
11153,3,1283,4.360176226277216,2023-03-06,2023-03-06,3
11154,2,1283,6.0672008795869745,2023-03-09,2023-03-09,4
11155,3,1283,13.56878472178833,2023-03-10,2023-03-10,1
11156,3,1283,6.53470737015415,2023-03-12,2023-03-12,4
11157,2,1283,16.855281862426587,2023-03-17,2023-03-17,3
11158,3,1283,14.183791840792603,2023-03-18,2023-03-18,5
11159,2,1283,12.497349236033907,2023-03-21,2023-03-21,4
11160,3,1283,11.646584837814181,2023-03-22,2023-03-22,4
11161,2,1283,17.21445300712565,2023-03-23,2023-03-23,2
11162,2,1283,11.770470115488603,2023-03-24,2023-03-24,4
11163,2,1283,13.773790700801083,2023-03-25,2023-03-25,3
11164,3,1283,9.123711585736347,2023-03-31,2023-03-31,3
11165,2,1284,5.834712823439606,2023-04-01,2023-04-01,2
11166,3,1284,16.897690593469363,2023-04-07,2023-04-07,1
11167,2,1284,12.365076634646,2023-04-11,2023-04-11,5
11168,2,1284,7.8006771934225245,2023-04-14,2023-04-14,5
11169,3,1284,4.065538068309717,2023-04-16,2023-04-16,4
11170,2,1284,8.346257286310498,2023-04-16,2023-04-16,2
11171,2,1284,12.467572988371247,2023-04-18,2023-04-18,4
11172,2,1284,9.848310312550566,2023-04-23,2023-04-23,1
11173,2,1284,11.310129132463036,2023-04-26,2023-04-26,4
11174,2,1284,7.625235112187226,2023-04-29,2023-04-29,3
11175,3,1285,11.663122066526864,2023-05-01,2023-05-01,2
11176,2,1285,8.769228761004326,2023-05-08,2023-05-08,5
11177,3,1285,2.292687805335968,2023-05-09,2023-05-09,5
11178,2,1285,11.135742153675029,2023-05-15,2023-05-15,1
11179,3,1285,3.95937090491688,2023-05-19,2023-05-19,3
11180,2,1285,6.432048739417625,2023-05-19,2023-05-19,4
11181,2,1285,14.90046976025823,2023-05-21,2023-05-21,2
11182,3,1285,12.39086849794528,2023-05-22,2023-05-22,3
11183,2,1285,16.925602745881307,2023-05-23,2023-05-23,3
11184,2,1285,12.393667435118774,2023-05-27,2023-05-27,5
11185,3,1285,17.86203260979159,2023-05-29,2023-05-29,5
11186,2,1285,6.273070484269632,2023-05-29,2023-05-29,2
11187,2,1286,17.920874586800327,2023-06-01,2023-06-01,3
11188,2,1286,1.8082751124814156,2023-06-03,2023-06-03,4
11189,2,1286,8.636130794434193,2023-06-08,2023-06-08,4
11190,3,1286,3.6930352698647524,2023-06-11,2023-06-11,3
11191,3,1286,17.851451706128717,2023-06-13,2023-06-13,3
11192,3,1286,13.068268263057956,2023-06-16,2023-06-16,1
11193,2,1286,6.579030839169077,2023-06-17,2023-06-17,3
11194,2,1286,1.8963636311060392,2023-06-19,2023-06-19,4
11195,2,1286,10.302632089148748,2023-06-21,2023-06-21,1
11196,3,1286,10.739261870968805,2023-06-24,2023-06-24,2
11197,3,1286,2.5815976207840605,2023-06-26,2023-06-26,5
11198,2,1286,14.185518413286903,2023-06-29,2023-06-29,1
11199,12,1287,10.63337953590631,2023-07-03,2023-07-03,4
11200,12,1287,14.334843840901161,2023-07-04,2023-07-04,5
11201,10,1287,11.205977923802294,2023-07-05,2023-07-05,4
11202,10,1287,11.6518107915032,2023-07-07,2023-07-07,4
11203,12,1287,3.598958434095762,2023-07-08,2023-07-08,4
11204,12,1287,11.83947571347414,2023-07-10,2023-07-10,1
11205,10,1287,6.454488019005301,2023-07-20,2023-07-20,5
11206,12,1287,10.721863897622896,2023-07-21,2023-07-21,5
11207,10,1288,8.220701250697724,2023-07-30,2023-07-30,2
11208,10,1288,11.695320160464766,2023-08-02,2023-08-02,4
11209,10,1288,14.639510490161761,2023-08-03,2023-08-03,1
11210,12,1288,0.9115202558698257,2023-08-05,2023-08-05,5
11211,10,1288,15.871361372285168,2023-08-08,2023-08-08,4
11212,12,1288,10.237331656737954,2023-08-13,2023-08-13,4
11213,12,1288,3.1138358368785726,2023-08-18,2023-08-18,1
11214,12,1288,12.880916889582034,2023-08-20,2023-08-20,1
11215,10,1288,6.168883208371663,2023-08-21,2023-08-21,5
11216,10,1288,13.271248654044605,2023-08-23,2023-08-23,1
11217,10,1288,15.225888105617209,2023-08-26,2023-08-26,1
11218,12,1289,11.502383033445806,2023-08-29,2023-08-29,4
11219,12,1289,4.553351694540126,2023-09-01,2023-09-01,2
11220,10,1289,11.051824455447557,2023-09-01,2023-09-01,1
11221,12,1289,6.718465277037798,2023-09-02,2023-09-02,5
11222,12,1289,3.4205773486573463,2023-09-07,2023-09-07,2
11223,12,1289,6.120263118263111,2023-09-13,2023-09-13,4
11224,12,1289,9.006843865796911,2023-09-14,2023-09-14,5
11225,12,1289,15.29350331556084,2023-09-16,2023-09-16,2
11226,12,1289,14.453283974580053,2023-09-18,2023-09-18,1
11227,10,1289,4.709422055507937,2023-09-19,2023-09-19,4
11228,12,1289,12.460198199117523,2023-09-20,2023-09-20,5
11229,12,1289,8.601431767119111,2023-09-22,2023-09-22,5
11230,10,1289,6.821235146063604,2023-09-23,2023-09-23,3
11231,10,1289,10.063276387772035,2023-09-25,2023-09-25,4
11232,11,1290,19.542372656332482,2023-09-29,2023-09-29,1
11233,11,1290,14.727046799460014,2023-09-30,2023-09-30,3
11234,11,1290,18.091467912140256,2023-10-05,2023-10-05,3
11235,11,1290,19.35611295889515,2023-10-06,2023-10-06,1
11236,11,1290,7.454444507055736,2023-10-08,2023-10-08,4
11237,11,1290,1.2893099233620449,2023-10-19,2023-10-19,4
11238,11,1290,9.507705046523075,2023-10-21,2023-10-21,2
11239,11,1290,12.395534417459283,2023-10-22,2023-10-22,5
11240,11,1291,11.312089345197895,2023-10-28,2023-10-28,3
11241,11,1291,4.026399594381383,2023-11-02,2023-11-02,4
11242,11,1291,13.010769235421781,2023-11-04,2023-11-04,5
11243,11,1291,16.447533912177846,2023-11-07,2023-11-07,1
11244,11,1292,4.926833556970308,2023-12-05,2023-12-05,4
11245,11,1292,6.475032808839368,2023-12-08,2023-12-08,3
11246,11,1292,3.954609184226073,2023-12-14,2023-12-14,4
11247,11,1293,23.812030226671578,2023-01-05,2023-01-05,2
11248,11,1293,20.82709877350886,2023-01-14,2023-01-14,2
11249,11,1293,2.227201259562033,2023-01-23,2023-01-23,4
11250,9,1293,22.328999857713786,2023-01-24,2023-01-24,3
11251,9,1293,23.486031865548764,2023-01-26,2023-01-26,4
11252,9,1294,6.911808303990218,2023-01-31,2023-01-31,4
11253,9,1294,8.803379448419479,2023-02-01,2023-02-01,5
11254,11,1294,18.147683995509276,2023-02-01,2023-02-01,4
11255,11,1294,17.060175147861116,2023-02-06,2023-02-06,2
11256,11,1294,14.5094906422934,2023-02-10,2023-02-10,2
11257,9,1294,8.08674916140731,2023-02-14,2023-02-14,2
11258,11,1294,8.727824639354836,2023-02-23,2023-02-23,3
11259,9,1294,16.987178649843194,2023-02-24,2023-02-24,3
11260,9,1294,5.379451335137199,2023-02-28,2023-02-28,4
11261,3,1295,1.3803760339163302,2023-03-02,2023-03-02,2
11262,3,1295,10.608124185971883,2023-03-04,2023-03-04,2
11263,3,1295,14.910580939109778,2023-03-12,2023-03-12,3
11264,3,1295,2.185192415839844,2023-03-13,2023-03-13,3
11265,2,1295,17.632086378060297,2023-03-15,2023-03-15,1
11266,2,1295,17.388574632228657,2023-03-18,2023-03-18,1
11267,2,1295,9.995152724837087,2023-03-22,2023-03-22,5
11268,2,1296,11.182819522898264,2023-04-01,2023-04-01,2
11269,2,1296,10.632629628751591,2023-04-02,2023-04-02,4
11270,2,1296,15.644659836650822,2023-04-07,2023-04-07,3
11271,2,1296,17.897499620042453,2023-04-09,2023-04-09,2
11272,2,1296,17.76281222550263,2023-04-12,2023-04-12,1
11273,3,1296,14.104278621421429,2023-04-19,2023-04-19,2
11274,2,1296,2.5147421781285932,2023-04-26,2023-04-26,1
11275,2,1296,17.730092131000777,2023-04-30,2023-04-30,4
11276,3,1297,17.498329246849202,2023-05-01,2023-05-01,3
11277,3,1297,9.324984837308977,2023-05-03,2023-05-03,3
11278,2,1297,12.079099135186475,2023-05-05,2023-05-05,4
11279,3,1297,7.577254261279599,2023-05-13,2023-05-13,2
11280,2,1297,1.2576522689818097,2023-05-15,2023-05-15,2
11281,2,1297,2.1108836648194216,2023-05-16,2023-05-16,3
11282,3,1297,15.372214951583235,2023-05-16,2023-05-16,5
11283,3,1297,6.638088987936151,2023-05-17,2023-05-17,1
11284,3,1297,16.48682359275759,2023-05-20,2023-05-20,3
11285,3,1297,7.028807163276683,2023-05-27,2023-05-27,5
11286,3,1297,8.06300678466911,2023-05-29,2023-05-29,5
11287,2,1298,4.4785957940922545,2023-06-02,2023-06-02,1
11288,2,1298,12.828303546417372,2023-06-04,2023-06-04,3
11289,2,1298,7.230721029101748,2023-06-05,2023-06-05,3
11290,2,1298,12.267827397963778,2023-06-08,2023-06-08,4
11291,3,1298,15.989436279214262,2023-06-20,2023-06-20,2
11292,3,1298,12.870510049608445,2023-06-23,2023-06-23,4
11293,12,1299,9.08527397668302,2023-06-30,2023-06-30,1
11294,12,1299,10.824087238309653,2023-07-01,2023-07-01,2
11295,10,1299,12.036609091845127,2023-07-05,2023-07-05,4
11296,10,1299,9.182851729672235,2023-07-07,2023-07-07,2
11297,12,1299,6.865302286040448,2023-07-10,2023-07-10,1
11298,10,1299,14.633241343183029,2023-07-13,2023-07-13,2
11299,12,1299,6.955083963695832,2023-07-14,2023-07-14,3
11300,12,1299,1.48795786788623,2023-07-26,2023-07-26,5
11301,10,1299,8.608925941300612,2023-07-26,2023-07-26,1
11302,12,1299,0.8572353305517061,2023-07-29,2023-07-29,4
11303,12,1300,4.527958381659371,2023-07-30,2023-07-30,1
11304,12,1300,4.4625137890010285,2023-07-31,2023-07-31,5
11305,10,1300,10.055026597857651,2023-08-01,2023-08-01,3
11306,10,1300,12.303993040193546,2023-08-02,2023-08-02,1
11307,10,1300,10.80656147779479,2023-08-06,2023-08-06,4
11308,12,1300,14.888593206653574,2023-08-08,2023-08-08,2
11309,12,1300,5.056242601498944,2023-08-12,2023-08-12,2
11310,10,1300,7.7548405287879865,2023-08-17,2023-08-17,1
11311,10,1300,7.629247754034026,2023-08-18,2023-08-18,1
11312,10,1300,15.05355288910977,2023-08-20,2023-08-20,4
11313,12,1301,7.375193367245624,2023-09-02,2023-09-02,4
11314,10,1301,12.079729263544584,2023-09-04,2023-09-04,2
11315,10,1301,7.795988772190582,2023-09-09,2023-09-09,3
11316,12,1301,10.048507708551002,2023-09-10,2023-09-10,3
11317,12,1301,2.359376445037057,2023-09-11,2023-09-11,4
11318,10,1301,4.033683462346082,2023-09-18,2023-09-18,2
11319,10,1301,3.9604336778725577,2023-09-21,2023-09-21,3
11320,12,1301,2.1871900290054174,2023-09-22,2023-09-22,4
11321,11,1302,7.723108779165087,2023-09-29,2023-09-29,5
11322,11,1302,13.586419584432187,2023-10-06,2023-10-06,4
11323,11,1302,8.543052825780183,2023-10-14,2023-10-14,3
11324,11,1302,7.9096961257015765,2023-10-20,2023-10-20,5
11325,11,1302,3.652855998874542,2023-10-23,2023-10-23,2
11326,11,1302,1.6128268763531155,2023-10-25,2023-10-25,4
11327,11,1302,6.563715621781948,2023-10-27,2023-10-27,3
11328,11,1303,6.49199173074045,2023-10-30,2023-10-30,2
11329,11,1303,11.876280397278325,2023-11-12,2023-11-12,3
11330,11,1303,17.831833327020778,2023-11-21,2023-11-21,5
11331,11,1303,16.783852245828783,2023-11-23,2023-11-23,3
11332,11,1303,16.45753456928024,2023-11-24,2023-11-24,3
11333,11,1304,14.000790733188305,2023-12-20,2023-12-20,5
11334,11,1304,16.843001055570532,2023-12-26,2023-12-26,5
11335,9,1305,16.357980587755787,2023-01-03,2023-01-03,5
11336,9,1305,23.527042311838006,2023-01-04,2023-01-04,2
11337,9,1305,13.65493072056775,2023-01-06,2023-01-06,4
11338,11,1305,1.942141891658733,2023-01-08,2023-01-08,3
11339,9,1305,17.096978228845163,2023-01-08,2023-01-08,1
11340,9,1305,3.291873021988087,2023-01-09,2023-01-09,3
11341,11,1305,4.228296048295426,2023-01-11,2023-01-11,2
11342,9,1305,13.311548301156982,2023-01-13,2023-01-13,3
11343,11,1305,5.042829147012083,2023-01-16,2023-01-16,1
11344,11,1305,20.852354411152827,2023-01-17,2023-01-17,4
11345,11,1305,2.660632672563491,2023-01-19,2023-01-19,2
11346,9,1305,18.1313633780993,2023-01-24,2023-01-24,1
11347,9,1306,8.834914707146735,2023-02-02,2023-02-02,5
11348,11,1306,23.30986377893861,2023-02-03,2023-02-03,1
11349,11,1306,23.861618412141475,2023-02-05,2023-02-05,4
11350,11,1306,9.75203254183582,2023-02-08,2023-02-08,2
11351,9,1306,6.282620708160553,2023-02-10,2023-02-10,2
11352,11,1306,13.455463225022376,2023-02-14,2023-02-14,4
11353,11,1306,20.03561596144056,2023-02-15,2023-02-15,4
11354,11,1306,11.254343027178303,2023-02-16,2023-02-16,1
11355,9,1306,15.49468939730264,2023-02-16,2023-02-16,2
11356,9,1306,21.124516720228023,2023-02-27,2023-02-27,2
11357,9,1306,22.118069204222277,2023-03-01,2023-03-01,2
11358,3,1307,7.4455914631695,2023-03-10,2023-03-10,3
11359,3,1307,17.84402647754933,2023-03-12,2023-03-12,2
11360,3,1307,4.049382176568392,2023-03-13,2023-03-13,2
11361,2,1307,16.037477048665686,2023-03-15,2023-03-15,4
11362,3,1307,9.278966444721242,2023-03-20,2023-03-20,4
11363,3,1307,16.892138043452228,2023-03-21,2023-03-21,3
11364,2,1307,12.231384286823094,2023-03-24,2023-03-24,5
11365,3,1307,15.994518162126163,2023-03-26,2023-03-26,5
11366,2,1307,3.6332062121434356,2023-03-29,2023-03-29,1
11367,3,1308,6.980825816943446,2023-04-01,2023-04-01,2
11368,3,1308,8.440892589107813,2023-04-04,2023-04-04,3
11369,2,1308,12.70644611146595,2023-04-07,2023-04-07,4
11370,3,1308,5.211650137446025,2023-04-09,2023-04-09,3
11371,2,1308,12.153616207521964,2023-04-13,2023-04-13,4
11372,2,1308,3.7219459326791138,2023-04-14,2023-04-14,2
11373,3,1308,14.071694100514977,2023-04-20,2023-04-20,4
11374,3,1308,7.747589789029488,2023-04-22,2023-04-22,5
11375,3,1308,12.328727461994527,2023-04-23,2023-04-23,5
11376,2,1308,1.539929574124945,2023-04-24,2023-04-24,3
11377,3,1308,8.779444860413644,2023-04-27,2023-04-27,4
11378,3,1308,14.434330214806486,2023-04-30,2023-04-30,5
11379,2,1309,15.245199957423315,2023-05-01,2023-05-01,1
11380,2,1309,10.347337226590291,2023-05-05,2023-05-05,4
11381,2,1309,1.6489371209365669,2023-05-10,2023-05-10,2
11382,2,1309,2.3453730868490203,2023-05-11,2023-05-11,1
11383,2,1309,10.193394679754661,2023-05-14,2023-05-14,4
11384,3,1309,5.524951287748846,2023-05-16,2023-05-16,2
11385,3,1309,8.60236835237428,2023-05-22,2023-05-22,5
11386,3,1309,14.432815013243975,2023-05-23,2023-05-23,2
11387,2,1309,11.039112354355751,2023-05-24,2023-05-24,1
11388,3,1309,13.76531992190356,2023-05-25,2023-05-25,2
11389,2,1309,2.478990672623717,2023-05-26,2023-05-26,3
11390,2,1309,11.23234445540804,2023-05-29,2023-05-29,4
11391,3,1310,11.227231923053253,2023-06-02,2023-06-02,4
11392,3,1310,1.4737932271606105,2023-06-04,2023-06-04,4
11393,2,1310,7.360666398316314,2023-06-08,2023-06-08,1
11394,3,1310,5.882401428476419,2023-06-08,2023-06-08,2
11395,3,1310,8.265616708309203,2023-06-09,2023-06-09,1
11396,3,1310,14.437816378330025,2023-06-11,2023-06-11,5
11397,3,1310,9.386231216458217,2023-06-19,2023-06-19,2
11398,2,1310,7.140344829082506,2023-06-20,2023-06-20,5
11399,12,1311,4.104202136097654,2023-07-04,2023-07-04,5
11400,10,1311,11.962681660408208,2023-07-05,2023-07-05,1
11401,10,1311,15.529497129965202,2023-07-06,2023-07-06,1
11402,12,1311,2.3694924192787092,2023-07-06,2023-07-06,2
11403,12,1311,2.105819700517671,2023-07-08,2023-07-08,5
11404,10,1311,6.576857150369128,2023-07-14,2023-07-14,1
11405,10,1311,1.1765479467930273,2023-07-15,2023-07-15,1
11406,10,1311,4.622292510377143,2023-07-17,2023-07-17,4
11407,12,1311,15.820353872816291,2023-07-22,2023-07-22,2
11408,12,1311,11.289720661648088,2023-07-24,2023-07-24,3
11409,10,1311,8.8000184148647,2023-07-28,2023-07-28,2
11410,12,1311,14.641941349503652,2023-07-29,2023-07-29,5
11411,12,1312,8.407680643423719,2023-08-02,2023-08-02,4
11412,10,1312,2.532610613666616,2023-08-05,2023-08-05,5
11413,12,1312,11.726367174348994,2023-08-06,2023-08-06,5
11414,12,1312,12.186731909335407,2023-08-07,2023-08-07,3
11415,10,1312,9.552711380764864,2023-08-07,2023-08-07,2
11416,10,1313,7.277487377523574,2023-08-31,2023-08-31,5
11417,12,1313,15.368653684213013,2023-09-03,2023-09-03,3
11418,12,1313,3.833328508676752,2023-09-11,2023-09-11,1
11419,10,1313,3.7765362809567744,2023-09-12,2023-09-12,2
